1471	1	a	wtf is this ♥♥♥♥
1473	1	a	My life is forefeit
1475	1	a	I played this like 9 years and now I bought cs:go. I will never forget 'u 1.6. What to say. 1.6 is love. 10/10
1477	1	a	.
1479	1	a	great game :)
1481	1	a	This is great game !
1483	1	a	The game that made me start playing CS.
1485	1	a	good game i like it very much :))
1487	1	a	The Best Game
1489	1	a	Even though, I haven't played it too much, this game is a must-have shooter! It also has a really good price, so there's no reason not to buy it...
1491	1	a	  Good Game ,I Love it So much &lt;3
1493	1	a	Funny game,better than csgo. Bad at 1.6 but good at csgo :)
1495	1	a	well it's counter strike....
1497	1	a	Even after 15 years this is in top ten most played games on the planet. GG Valve.
1499	1	a	Best Game Ever gotta go fast russians
1501	1	a	A classic and a must play.
1503	1	a	The Game itself might not have the best graphics a game could have now days but people still continue to play this game to this day because of how much fun it is. Online has a ton of game modes you can play including Kz,bhop,HnS,surf and casual along with many more.
1505	1	a	10/10
1507	1	a	Csgo with guns 9.5/10
1509	1	a	This game proves you don't need best graphics
1511	1	a	The hitboxes in this game are bigger than yo mama
1513	1	a	This game was most of my childhood and teenage years. I regret nothing :)
1515	1	a	I love this game &lt;3
1517	1	a	  Everyone in this game uses the AK-47 and uses aimbot....
1519	1	a	it was ok
1521	1	a	This game looks like potato. This game runs on potato.  10/10
1523	1	a	awsome game
1525	1	a	Play this game for skill no need buy anything  No pay to win Use strategy and real game fps with recoil You have to understand and practice to make  Your self pro
1527	1	a	a great classic game, never gets old!
1529	1	a	Started at 23,Nov 2005 Its very , i dont know !
1531	1	a	&gt;Look for servers &gt;'Hmm this looks nice' &gt;'JAJAJAJAJA DELICIOUSO' &gt;*Awp 8 people in 1 round* &gt;'PUTÀ GRINGO, ES UN MARICÓN Y USOS WALLERO' &gt;You have been permanently banned from the server  Admins also have the ability to mess with your config and sensitivity for some reason  10/10 would get hacked by a mexican again.
1533	1	a	i wanna add bots how's thaat ? 
1535	1	a	Probably the best game of all time !!!
1537	1	a	where are the skins?
1539	1	a	best game with csgo
1541	1	a	i bought cs but i am dont have counter strike zero why ?
1543	1	a	Best shooter ever!
1545	1	a	very nice game! if you wanna be good cs:go players you must start from this game!
1547	1	a	Best FPS game i've ever played. Highly addictive..
1549	1	a	Counter-strike is an amazing game i have pretty much grown up playing this game it never gets old totally in love with the game , you can pick it up pretty cheap way worth the price for all the hours of fun you can have check it out !
1551	1	a	Even it's like 15 years old or more , it still leads the way for us , maybe not on classic modes , but for custom game-modes it's ... the perfect game , so many different ways to script plugins , ideas that attract people ... It may be underrated due to newer versions of CS , but as I said , you can't get the same , great and satisfying result in modding the game as in CS 1.6 . A great job , since 2000 :)
1553	1	a	Still better love story than twilight 11/10
1555	1	a	This will be more of a ''my experience with this game'' type of review, because saying things like ''great gameplay'' will not suit something I've experienced with Counter-Strike. Here you go:  I remember back in 2010 I was at a friend's house and he was playing a game. I didn't know the name of the game nor I had internet to find it. A few weeks passed by and another friend came over. He didn't have a computer, so he brought a disc with a game in it. He told me that it was one of the best games and from that very moment I knew that it is going to be the game I saw at the other friend's house. When I saw the Counter-Strike logo I was filled with gamegasm (?) and I was so happy. I was playing it hardcore. Made friends, clans, was involved in communities and even made two myself. Counter-Strike is my first game which I played competitively and it was a such an experience. Playing public servers with mods were very fun, but playing it competitively made it very intense and stressful. In a pleasant way, ofcourse. Looking at the current e-sport scene it might not seem like much but back then it was different.  Shooters these days try to be different, advanced in a way. Sometimes the most simple games like Counter-Strike are the ones that live to this day. Also, there are plenty of mods to keep your attention to this game. The gameplay is very simple - defend as a Counter-Terrorist, attack as a Terrorist to plant the bomb or save the hostages as a CT. I am sure most of you already know this and I doubt there are gamers that haven't heard or know the gameplay of Counter-Strike, so I am sharing here more of my experience.  I wish I could find my CS Anthology account which I've lost since 2012. So, I decided I am going to buy this game again and here you go - more than a thousand hours played. I still play it from time to time to this day and it brings back many great memories and I sometimes even stumble upon people I've played with years ago. I think Counter-Strike changed gaming in a major way and we wouldn't have many games like we have today, if this game wouldn't exist.   I am sure many of people already have played games like CS:GO but never the roots. I doubt any of you will play it for more than an hour, because it's much more simple and it differs a lot in my opinion from CS:GO and modern games. It's harder though.
1557	1	a	The best ego-shooter ever
1559	1	a	The best version of Counter-Strike!
1561	1	a	1
1563	1	a	Very nice game =)
1565	1	a	I just bought it recently in steam But I've been playing it since my childhood It was my first FPS Game  simply... THE BEST 10/10 &lt;3 XOXO
1567	1	a	Great game
1569	1	a	n1ce gamer 
1571	1	a	♥♥♥♥'s tight. 10/10
1573	1	a	no russians to delete my last brain cells
1575	1	a	money in my mind
1577	1	a	11/10 good throwback
1579	1	a	I thinks its best to say this. Theres still 16k people playing a day. That has been said enough. Buy this game now  at least no russians ᑴ ̿Ꮂ ̿ᑷ
1581	1	a	Old is Gold
1583	1	a	cs 1.6 is love, cs 1.6 is life.
1585	1	a	this game is juste, simply, clearly perfect, no game could ever get any close to it, i have CS:GO and yet i enjoy a lot more cs 1.6 then CS:GO  good points: - a classic but amazing gameplay suited for thousands and thousands of fun playing - a load of modifications and moded servers with a multitude of skins for best looking game possible (like Zm mod,ZE or BaseBuilder....) - low requirements for it, but yet it allows to play with soooo many people on internet on many servers, as anybody could run this game - very amazing low download size making it pretty much portable (400~Mb of download is still much less then other games) - and ofc, the nice spent hours with friends killing each others as well as working together (RIP to old friendships broken by this game too :P) - diversity of communities to enjoy a sociable envirement and getting new friends Bad points: - graphisme are not good for those who are getting used to nowadays games (some people might overcome this point by simply loving the simplicity of the game) - presence of annoying cheaters on servers and the small management of such problems - no single player mode and even if you fight bots, its not fun.  i think thats all for my review, i've been playing this game for like 4 years now and i still freaking enjoy it and i really recommand it to anyone with powerfull and low pc, it creates unbreakable friendship relations :v
1587	1	a	I love this game.  All of my teammates always say nice things about me. They never tell me they slept with my mom. And the best part about my teammates is that if I get bored of them, I can reroll new friends and even give them cute names. I can even convince the other team to only use knives while I mow them down with machinegun fire. My teammates even protect me and use their body as bullet fodder. And if I get mad? I just type something in the screen and they all die for me so I can win.  It's the happiest and friendliest game on earth.
1589	1	a	Been over 15 years and it's still alive. Never tired of playing it. Original gameplay has been great already and now with mods created by players. CS never dies, it respawns.
1591	1	a	193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193193
1593	1	a	The ancestor of the modern fps game and the longest game i have ever played. I have played this game since i was 10, and now i am 22. Just started playing csgo(the newest generation) this year, and probabaly wont play 1.6 anymore, but i will remember it for ever.
1595	1	a	1.5/1.6
1597	1	a	CUKAM
1599	1	a	My first shooter.
1601	1	a	Nice game 
1603	1	a	I recommend this game more than i recommend losing virginity
1605	1	a	My life &lt; Counter Strike 1.6. Bought this game a bit too late... wish I would've been around to play it back in it's prime.
1607	1	a	Ruined my life :'(
1609	1	a	  This is Amazing Game I Love It I am Playing Since 2009 :)
1611	1	a	Counter-Strike is the mainstay of competitive shooters, with the kind of prestige the likes of Call of Duty strives so hard to achieve. A number of gameplay modes ranging from what used to be the highly popular VIP to the traditional hostage and bomb maps, to eventually leading directly to two now-released sequels and one upcoming release leaves plenty to keep one busy.  'Remember your roots.'  With simple designs to keep things tight and easy to practice (yet nearly impossible to master), Counter-Strike proves that a good shooter can stay in the forefront for over a decade.
1613	1	a	A classic is a classic. Long live 1.6.
1615	1	a	the best game made to date  No mechanics alike insanely amazing!!!!!!!!!!!!!
1617	1	a	Love this wonderful game, it's also my first game on steam and still it's my favourite.
1619	1	a	Who doesn't love this game ? No revolvers, crates and expensive skins.
1621	1	a	The first game that I played!!!Thanks Valve!
1623	1	a	:)
1625	1	a	Great Game Smooth moves every fun Deagle op +Good Game 
1627	1	a	I will never stop loving this game.
1629	1	a	Got VAC banned for using hacks on an empty server, 10/10
1631	1	a	Still one of the best games after all these years :D
1633	1	a	i'm in love with CS
1635	1	a	Mother of CS  Setmasters 4 life  One of the most successful games
1637	1	a	1k hours . . . .  the game is bad but give it a try
1639	1	a	300 hours on Steam 4k hours on Non-Steam izi
1641	1	a	Legendary game!! :)
1643	1	a	Still the best FPS of all time.
1645	1	a	Good old calssic cs
1647	1	a	Legendary!!!!!!!
1649	1	a	Simply the best FPS game ever!  --- Played since 2001 ---
1651	1	a	Game is extremely active still, can find plenty of servers to play on. Would recommend. &gt;less russians than cs:go &gt;11/10
1653	1	a	.
1655	1	a	old game but still good and fun
1657	1	a	Played it a bit. It is nice.
1659	1	a	one game one love :D
1661	1	a	Childhood game. The best!
1663	1	a	Old but gold.
1665	1	a	
1667	1	a	its a nice game
1669	1	a	Games may come, Games may go.  But nothing's ever gonna replace CS 1.6!  'OLD BUT GOLD'
1671	1	a	wh  vac soon
1673	1	a	Its a famous game, with good entertinment fro FPS game lovers
1675	1	a	Best childhood game!!
1677	1	a	Best fps game ever - hands down.
1679	1	a	Really worth buying it if you have some friends to play it with. Doesn't matter how many years have passed, you can always put togheter your old buddies to play some Counter Strike 1.6
1681	1	a	This game is a timeless classic. It's one of the perfect FPS' that will ever be made. The movement, wall spamming, hitboxes, and map choices are what make this game the best. I've been playing this game since around 2003. Have played tournaments, been an admin for many clans, and strat caller for matches. This game takes serious skill to get good at. There is a huge learning curve, and that's what seperates this from other games, and noobs and pro's. The people who will get good at this game, are the ones who put the time and effort to learn everything. While the game can be a pick up and play game. Expect your ♥♥♥ to get handed to you, as veterans of the game still heavily play this, and they'll out shoot you 9/10 times. I have been called a cheater countless times in this game, and it all comes from me playing this day and night as a child, and my skills has also transferred into other FPS games. If you get good at CS, you'll more than likely be very good at other FPS games like Over Watch, CoD, 007, etc. Thats why I nominate this game for, The “Test of Time� Award. My friends think I'm dumb for playing a game developed in the 90's, but there's a reason for it. As I said, this game is the perfect FPS. It's a game I will play until I die. I can buy any new game on the market, and I'll be returning to this game shortly after. Take it from someone who has invested a lot of time in this game to get good. It's going to seem scary at first, as you will get rekt. But you will develop friends from within the various communities, and you will get better over time. And this skill set will make you better at other FPS games. CS 1.6 forever!
1683	1	a	the game that started it all..
1685	1	a	Still better than any other Call of Duty.
1687	1	a	the best game forever.
1689	1	a	I really like this game, and I play it very often.
1691	1	a	Very great and addictable game n good for online gaming
1693	1	a	very enjoyable if you:  a) use the AWP b) are good at the game c) have x-ray vision  otherwise...still fairly enjoyable if you don't mind dying all the time
1695	1	a	Best of ...
1697	1	a	The best game ever :x
1699	1	a	Counter Strike 1.6 is the best game in the world!
1701	1	a	Still The BEST!
1703	1	a	The best game!
1705	1	a	One of the best online games Since Last 13 years i guess or 10 I have been playing it for now for past 2 years continuously
1707	1	a	i remember this game
1709	1	a	..... long time player. like it.,
1711	1	a	Fully Interesting game Every one must play
1713	1	a	The best multiplayer game ever..xD
1715	1	a	Some games don't need reviews....  Beta 7: August 26, 2000 ... Version 1.6: September 9, 2003 ... 11 years later... 01/2014 - Concurrent Steam Users:  current: 7,652,718 peak: 7,652,718 CS Steam only: 87,100 87,100 Counter-Strike: Global Offensive 32,601 32,724 Counter-Strike: Source 41,300 41,577 Counter-Strike 
1717	1	a	Really, this game requires skill. Not for the casual gamer.
1719	1	a	Try it out, you wont regret ;)
1721	1	a	most awesome game &lt;3 
1723	1	a	Do you recommend this game?  YESH !
1725	1	a	its an awesome game ! just love it !!!!! ♥♥♥♥ing addictive :D :*
1727	1	a	Counter-Strike? It's very nice game, but why u put that all updates ?! 
1729	1	a	was gut game
1731	1	a	All time Multiplayer FPS!
1733	1	a	It's a very good game
1735	1	a	...
1737	1	a	Best classical first-person shooter game of all time.
1739	1	a	Best game of all time ;)
1741	1	a	.
1743	1	a	Best game of world &lt;3 
1745	1	a	Great game!
1747	1	a	This is one of those game that will never be bored ... :)
1749	1	a	A Very Nice Game 2 Play (Y)
1751	1	a	Try this game
1753	1	a	:)
1755	1	a	One of my best game!
1757	1	a	Cool game make fun to play with friends you should try it !
1759	1	a	A game that can always be played
1761	1	a	hello.... here i m scorpion .... i m owner of gs......
1763	1	a	best FPS Game ever created
1765	1	a	Can be run on even the lowest systems. Come play today!
1767	1	a	One of the best cs games ever !!!! cant get enough of it  1.6 ftw
1769	1	a	igrica kida old school :D
1771	1	a	Pretty good. OLDSCHOOL
1773	1	a	Counter-Strike is #1 game is world))))))))))))))))))))
1775	1	a	its a cool game i never liked so mutch anithing else like cs 1.6 fast moves fast aim like the recoil like evrything neat game
1777	1	a	This game is a proof that games do not need to have good graphics for it to be fun &amp; addictive. It's one of the games which gives you the oppurtunity to go online &amp; have fun with your friends :D
1779	1	a	This game makes my chizzle wizzle
1781	1	a	Pssss!
1783	1	a	♥♥♥♥
1785	1	a	This is the one of the best game ever i am playing from 2000.
1787	1	a	Awesome Life Time Game..
1789	1	a	belea
1791	1	a	A fantastic game that improves your fluency in the foreign languages. Every server you visit has the charming alure of Mexicans and Brazillians; an honorable bunch of players who praise your skills with phrases such as 'filho da ♥♥♥♥!!!!!!', 'xiter!!!' and 'jajajajaja'. They are also very skilled players ingame; I often see a single player moving at the speed of sound, headshotting everyone in a blink of an eye, and getting all the praise from his fellow brethren, usually in the form of 'xiter fdp!!!'. Overall, I recommend this game to all individuals seeking to have a fun, non-hacker, non-english gameplay experience.
1793	1	a	This is the Best Game i ever played in my life
1795	1	a	Play It :)
1797	1	a	Dis Is the good game all need buy dis game
1799	1	a	cs 1.6 back geek time! :)
1801	1	a	:)
1803	1	a	This is a very graet game and funny and i love it to play cs 1.6 :D
1805	1	a	Totally awesome game , for years been playing this
1807	1	a	one of the best games i have ever played!
1809	1	a	Really nice game loved it 1.6 is 1.6 ;)
1811	1	a	Cradle of all FPS Multiplayer games for sure!!! played approximately 8 years, spent over 10 000 hours (non steam) during my lifetime, &amp; worth every single minute of playgame !!!! Shame, nowadays there arent many good players, so kinda makes it boring !
1813	1	a	A must have for any PC gamer.
1815	1	a	Dat cyber-cafe memories.
1817	1	a	Great fps for someone who is just looking for some fighting action. graphics are still great for such an old game and servers still get filled!
1819	1	a	This game makes COD,CROSSFIRE,BATTLEFIELD,and Etc LOOK LIKE TRASH
1821	1	a	Great game.
1823	1	a	.
1825	1	a	Old but gold.
1827	1	a	Great game!
1829	1	a	
1831	1	a	Headshot
1833	1	a	play this game
1835	1	a	The best Multiplayer shooter
1837	1	a	No final killcam, killstreaks or akimbo weapons. The auto-sniper is great though, so i give it 10/10  //FaZe Pamaj
1839	1	a	Best FPS of decade!
1841	1	a	A wonderful game, i am so glad i got to play it :X it chaged my life. OMG OMG
1843	1	a	Nice game
1845	1	a	Best shooter game ever!
1847	1	a	that is an awsome game, i have played it for five years and i enjoyed every moment!!! highly recommended.
1849	1	a	Probably my favorite fps of all time, been playing since the m4 had a scope.
1851	1	a	Just Shoot !
1853	1	a	i love cs 1.6 .. it is best game ever .................................... easy to play ..  
1855	1	a	better than CS:GO , cos i get more fps :|
1857	1	a	best game ever with loads of competition
1859	1	a	game is awesome :D i play this game 9 years but on steam is better :DDDD
1861	1	a	The original FPS shooter game. You should also look into Counter-Strike: Source if you like a more modern version.
1863	1	a	I recomanded this game for is nice. 
1865	1	a	Addicted :| !
1867	1	a	That`s game is fantastic :D
1869	1	a	If you liked one point six of Counter-Strike you might have enjoyed Coldplay.  Also, you're a ♥♥♥♥ing hipster who needs to get off the Gameboy and ♥♥♥♥ing play a game that isn't older then my mother.  BBQhtc - My mother is a saint...
1871	1	a	I wish it was still as active as it was back 8 years ago. Guess we gotta focus on CS GO now, oh the good ole' times.
1873	1	a	This has always been my favorite and a classic to my collection. No matter what, I will always have this game.
1875	1	a	Best online multiplayer game ever!!
1877	1	a	BENDERTOONS MOVIE - SHOW IT !!!
1879	1	a	Best competitive game !
1881	1	a	must-have-played-classic-genredefining-game
1883	1	a	A never ending and amazing game...!!!!!!!!!!!
1885	1	a	I love this shooting game, even it is an old game.
1887	1	a	Most wonderfull gameplay of all the multiplayer games .
1889	1	a	Really really nice game to play with friends =)
1891	1	a	Favorite game ever to chill out and veg on
1893	1	a	Best ever shooting game played in my life i &lt;3 with this game.....
1895	1	a	In my opinion, CS is the single greatest first-person shooter ever created. Complex, addictive, challenging, intense, precise, and infinitely replayable, CS was the defining game for an entire generation of gamers. But be warned, this game is absolutely brutal if you are new to shooters.
1897	1	a	The best shooter,period.No game will ever come close to this one.Love it!
1899	1	a	Back to old fps game? yeah this is the best! Counter Strike is the best online fps game i think..
1901	1	a	Old but good! :))
1903	1	a	Nice game and I would recommend it
1905	1	a	Over a decade and still has thousands playing it!
1907	1	a	Cs 1.6 Only FOr Gamerz
1909	1	a	I Love Cs 1.6 &lt;3:D 
1911	1	a	The best for shooter lovers :)
1913	1	a	The most repetitive and yet the most addictive game I ever played. It's a must have! :)
1915	1	a	my game is best 
1917	1	a	IT'S NOT JUST A SIMPLE GAME!  - This awesome game will NEVER DIE ♥ - CS 1.6 FOREVER IN OUR HEARTS﻿! - CS 1.6 PLEASE STAY ALIVE! PLAYERS UNITED!   � sea of ​​emotions.. Thx you, Counter-Strike 1.6. Forever in my heart!
1919	1	a	well spent money!!
1921	1	a	Great job!
1923	1	a	Counter Strike was the first FPS game i fell in love with. Game play is superb.
1925	1	a	Great game
1927	1	a	It's that game for me and my nervs
1929	1	a	Revolutionary new game for 2012, better graphics than CoD
1931	1	a	One of the best multiplayer game :)
1933	1	a	try this
1935	1	a	10/10
1937	1	a	The most favourite game of mine :D
1939	1	a	good game ,but cheaters.. :/
1941	1	a	.
1943	1	a	Most Legendary game :)
1945	1	a	Truely a game which signifies the value of 'Old is Gold'.... This shows that 'Graphics doesn't matter but Gameplay does'.... The Parent of First Person Shooting Multiplayer... Even though it's been more than a decade since its release but It's still one of the most favoured online games in the world. A must play for any die-hard First Person Shooter lover.
1947	1	a	Such an addictive game! (y)
1949	1	a	the best game ever!
1951	1	a	The Best Game Ever !
1953	1	a	Love everything about this game &lt;3
1955	1	a	Old is Gold
1957	1	a	game cool
1959	1	a	why needed to kill this game? it was and will be the best fps shooter ever, feel like CS:GO just a ♥♥♥♥ ...   i think the worst idea ever is the 'promod delete', thats a greatest game than Global :)   Im playing since 15 years, had 30+ lan event in Hungary, and i think just should have to use global achievement, LOUNGE (skins,trading,betting,etc..) and matchmaking functions, we have been a great geam what every counter player like, and want to play in any event...   the real counter strike will never die! and original half life engine is the best ever!
1961	1	a	loved this game for years!!!
1963	1	a	Great game, best FPS of all time.
1965	1	a	...
1967	1	a	dis is an excellent game mindblowing cant leave without dis game
1969	1	a	Best game ever :O! Finished it in liek 5mins tho
1971	1	a	Forever will be epic. Still love playing this regardless of all the newer versions. &lt;3 1.6
1973	1	a	Great game, still many people play it and is very good.  8.5/10
1975	1	a	IT´S COOL
1977	1	a	:))
1979	1	a	*
1981	1	a	I ran out of spawn in a map called de_dust 2 running for b bombsite and got awped in the head, 1337/10 would run again.
1983	1	a	love this game
1985	1	a	:)
1987	1	a	Its The best game i've ever played :P
1989	1	a	You can shoot through walls.
1991	1	a	:)
1993	1	a	Simply best fps ever.
1995	1	a	Absolutely, this is the classic shooter game everyone should try it .
1997	1	a	Great game
1999	1	a	It'a awesome game &lt;3
2001	1	a	Counter-Strike destroyed my life. I had been playing HL deathmatch, and was waiting for team fortress 2 (some of those early TF2 screens are still etched in my brain) I came across a new mod called Counter-Strike, it had just been released, Beta 1 there were only 3 maps I think and the player models were so similar that in the darkend corridors of Mansion you couldn't see who was what, so there was team killing galore, even a console command for extra money, but it was awesome, I'd never played anything like it. So I played it. ALLOT. I'd come in from college stick it on and play untill I was ready for bed, screw school work I had people to shoot in the face! Anyway I failed my A-levels and got stuck with crappy jobs, but looking back, it could possibly have been worth it, because damn I had fun! I don't know what its like nowadays, I did get fed up with the bunnyhopping AWP gits and from what I gather that is the way the game went, but this was it, where it started for me, and if you haven't played it once then you should just so you know where all your call of duty and all that balls came from.
2003	1	a	Great Game &lt;3
2005	1	a	Counter-strike(1.0 - 1.6 not source) is one of the greatest esport fps games(if not the greatest) in the gaming history and is still worth buying today. Graphics doesnt matter for a good gamer, gameplay does...:D
2007	1	a	Counter-Strike is a first-person shooter in which players join either the terrorist team, the counter-terrorist team, or become spectators. Each team attempts to complete their mission objective and/or eliminate the opposing team. Each round starts with the two teams spawning simultaneously.  The objectives vary depending on the type of map, and these are the most usual ones:  Bomb Maps: The terrorists must carry a bomb, plant it on one of the designated spots and protect it from being disarmed by the counter-terrorists before it explodes to win. The counter-terrorists win if the time runs out with no conclusion. Hostage Maps: The counter-terrorists must rescue a group of hostages held by the terrorists to win. The terrorists win if the time runs out with no conclusion. VIP Maps: One of the counter-terrorists is chosen to act as a VIP and the team must escort this player to a designated spot on the map to win the game. The terrorists win if the VIP is killed or if the time runs out with no conclusion.
2009	1	a	legendary game
2011	1	a	This game should be a legend :)
2013	1	a	I spent almost 3000 hours in this game. Yes, it's that good xD.
2015	1	a	:3
2017	1	a	Awesome oldschool game.
2019	1	a	BETTER THEN ALL !
2021	1	a	One of the best games, not to even mention first person shooter games, of all time. After 16 years or so since it's release it's still got an avid active following. Speaks volumes for it's addictiveness and replayability.
2023	1	a	After all these years this shooter remains to be a classic that can't be ignored. This game was a major turning point in the history of FPS, and this game is what made online multiplayer competitive gaming so popular.
2025	1	a	=)
2027	1	a	:'(
2029	1	a	Hands down for one of the best games of all time, just want to say that!!! :D
2031	1	a	Best shooter of all time. Revolutionary.
2033	1	a	The best game ever!!! :)
2035	1	a	+++
2037	1	a	the best game in the world
2039	1	a	Oldschool fk yea
2041	1	a	This is surely thes best and funny game I have ever played.
2043	1	a	say goodbye to your life.
2045	1	a	1.6 is and forever will be the best game.
2047	1	a	4 ever cs 1.6
2049	1	a	Get the best and forget the rest, don't waste your money on CS:GO stick with the original!
2051	1	a	awsome game
2053	1	a	Always in my heart ]
2055	1	a	Better than the Entire CoD, BF, and any other team based FPS franchise.
2057	1	a	 http://steamcommunity.com/sharedfiles/filedetails/?id=482335779 
2059	1	a	No matter graphics this game is best one since 2000.
2061	1	a	COOL GAME PLAY IT
2063	1	a	Best game of all times.
2065	1	a	;)
2067	1	a	it's my life xD 
2069	1	a	Rip cs 1.5, rip cs 1.6, rip #calscrim and no that's not a gay hashtag for all you 2010 ♥♥♥♥♥♥s.
2071	1	a	Great game for all.
2073	1	a	2600hs in steam 10years in nosteam  the best game
2075	1	a	The one and only!
2077	1	a	I like this Game
2079	1	a	Amazing game. Since the second i bought it and played the game i loved it. It is one of the most fun FPS out there. The price is really low comparing to what you get in the game. I strongly recommend this game and you should definitly purchase the game if you are into FPS games.
2081	1	a	The best FPS's of all time for its time and still and a great alive community.
2083	1	a	♥♥♥♥♥♥
2085	1	a	Cool game and its awsm (Y)
2087	1	a	Really Good Game!
2089	1	a	^^
2091	1	a	Over a decade later and this game is still the most-played game on Steam and for good reason; solid gameplay, controls, user-generated maps and mods; the list goes on.   This FPS personally serves as a model of comparison whenever I play any other first-person games.
2093	1	a	It was the best game ever made before valve ♥♥♥♥ it up!!!And yes i still hardly recommend this hardcore shooter!
2095	1	a	Counter-Strike...  This game is the reason to why I got a Steam account in the first place. I got this game six years ago from a near friend of mine. Everytime I was at his place we used to play this together in turns; he played for a while, maybe 2-3 deaths then I played. We had such a great time. But... the problem was that outside his house we couldn't play the game together.   At the time my dad didn't allow me to buy the game, so my friend ended up giving it to me as a christmas present. Since that day we played it all the time. One of our favorite servers was Eropid (HS Only). He (my friend) ended up beeing in 4-5 place for a while on the server.   Overall, I've had a great time playing this game, and still enjoy playing it today. The game was the start to my FPS gaming interest and since then I've bought every CS released.  I recommed this game to anyone who wants to start play FPS games; as it is a great starting game. I also recommend that you play it with your friends; that way you will get the most fun out of it!   Thanks for reading, and enjoy!   - nité  
2097	1	a	This game have a nice place in my heart, 10/10 &lt;3
2099	1	a	a game which will never bore anyone.. i never tire of playing this game..been 8 years and still counting..life as a CS player rocks..
2101	1	a	Classic! No more comment needed.
2103	1	a	best of the best online shooter!
2105	1	a	It's old, but still verry popular.
2107	1	a	:)
2109	1	a	THIS GAME IS AWESOME!
2111	1	a	classical game, all the people must play this game.
2113	1	a	OLD and GOOOD
2115	1	a	Very Fun , fast-paced, first person shooter game. Very fun for new players and veterans alike. Lots of weapons to choose from . Great maps , lots of good servers , lots of regulars . All-around great game. 5 stars
2117	1	a	best shooter in the world
2119	1	a	Its my life
2121	1	a	.
2123	1	a	This Game Tells Us that Graphics does'nt Matter
2125	1	a	this game is fab.............. i lyk 2 play this game very much n for whole day i engaged in this game just b'coz from the enjoyment what u will got after playing this.... :)
2127	1	a	Play the world's number 1 online action game. Engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. Ally with teammates to complete strategic missions. Take out enemy sites. Rescue hostages. Your role affects your team's success. Your team's success affects your role.
2129	1	a	I miss Pokemod season 1 &amp; 2.
2131	1	a	old and legend egoshooter
2133	1	a	.
2135	1	a	Simply the greatest FPS ever made.
2137	1	a	God Games :D
2139	1	a	53956
2141	1	a	Still has lots of players!
2143	1	a	Legendary Game ♥
2145	1	a	One of my favourite game :)
2147	1	a	the father of the modern multiplayer fps , a great game
2149	1	a	A very fun, addictive, awesome game, and it's still have a lot of player about 14 years!!
2151	1	a	Its still good game!
2153	1	a	I LOVE THIS GAME
2155	1	a	I think pie is good I think.... you can't sue in case this is wrong... :D This is a good game...
2157	1	a	It's the best game i've ever played.
2159	1	a	2 years, 1.369 hours and I'm not bored.
2161	1	a	ThabeToX,ExE GH0$T-R1D3R Those my name
2163	1	a	awsome game must play this one .
2165	1	a	I love this game!
2167	1	a	Great 8/8 m8
2169	1	a	@@
2171	1	a	loved this. still play it today!
2173	1	a	classic old school ;-)
2175	1	a	Good first person shooter game for lower pc , buy cs:go for more experience ! :)
2177	1	a	Probably the best damn game ever made!
2179	1	a	Wow Top Games
2181	1	a	hi    this is best game in my life  and i love my cs
2183	1	a	Better than the latest and 'greatest' cod. Would play any day.
2185	1	a	This is not just a game, its not like the others where you 'run and gun', not only a kill and win game, this game is love, it is life.
2187	1	a	Cs 1.6 is the base of cs :D The best Ever
2189	1	a	i like this game! playing since i was 8! played a lot... fine graphics and other stuff.. no.1 game in fps world!!
2191	1	a	THE BEST GAME. :D
2193	1	a	The best of times and now it has passed 10/10 for years of gaming.
2195	1	a	This is Best Game in The world i love it and never game its before or after will be rise :)
2197	1	a	Awesome game . You must play!!
2199	1	a	Cool !
2201	1	a	One and only CS-game out there
2203	1	a	Still haven't found how to buy mines or incendiary.
2205	1	a	The best game!
2207	1	a	The better version of CS:GO
2209	1	a	I play this game since I was like 14 years old . Teamwork game in most of the times .  Solo game if you are pro . 
2211	1	a	A classic game
2213	1	a	This is the best game ever. Stands the test of time.
2215	1	a	Classic old school game. Still worth it! One of the first and classic FPS games EVER! I highly recommend it and even after at least 15 years there is a playerbase of over 15 000 people. 10/10.
2217	1	a	.
2219	1	a	First Counter-Strike game and the best in my opinion. Everything from models, sounds, game modes, maps is terrific! I recommend this over new installments in the franchise :)
2221	1	a	Classic, never change 1.6. Pls. I went back for a few hours and man it felt good. I played 1.6 first when I was 6.
2223	1	a	The best game, 100% recommended.
2225	1	a	One of the best multiplayer games out there.
2227	1	a	Once loved it, now, full of cheaters, VAC doesn't work like it should, people uses illegal CFGs, scrolls, scripts, ducks right in front of you, you were once a great game... 10/10 would still play it if remaining players didn't turn out to be such illegal noobs.  Back in 2002 THIS WAS THE GREATEST GAME
2229	1	a	its nice game,buy it and make sure
2231	1	a	...
2233	1	a	10/10 would headshot you in the face again
2235	1	a	Surely a pick for fps gamers.
2237	1	a	 No skins, 10/10. Buy this game.
